ID,Symbol,baseMean,log2FoldChange,padj,type
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Exoc4,16486.687,-0.657,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mapk6,18267.354,0.679,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hnrnpa2b1,21150.648,-0.64,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp207,12559.309,0.727,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mlh3,1678.16,-1.148,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Psma2,13318.091,0.766,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sec13,10986.617,0.674,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Iars2,9060.987,0.587,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mosc2,8600.31,0.676,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pofut2,9542.752,-0.736,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sgpl1,12145.234,0.652,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ppp1r3b,1867.184,-1.371,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hnrnph1,6688.606,-0.782,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Topbp1,3300.664,0.795,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Inhbb,10194.673,-0.721,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Anxa1,55118.685,0.743,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cebpg,4244.826,-0.761,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Man2a2,11321.674,-0.594,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ttc21b,2120.782,-0.826,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lrrk2,3380.544,-0.918,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pgam1,61760.075,-0.609,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Glrx,14224.701,0.889,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Atad3a,1992.283,0.874,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Blvrb,9593.261,0.922,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Psma7,9205.492,0.655,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tbl3,3392.163,0.928,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gab2,2447.847,0.919,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prelid2,479.715,-1.648,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pycard,458.179,-1.988,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Anp32a,6431.629,-0.743,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tgfb2,21681.481,0.761,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Atf4,15453.401,0.723,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cyb5d2,1335.916,-1.241,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tufm,4591.861,-0.727,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,G3bp1,7025.541,-0.634,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Wisp2,62039.132,-0.649,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,3830406C13Rik,2396.508,-0.869,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ndrg1,17571.431,-1.444,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Smarcal1,1866.53,-0.999,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cox4nb,3279.226,0.799,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tnfaip3,2898.39,-0.837,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ptk2,5845.555,0.66,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prmt2,2170.64,-1.092,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmtc1,831.73,-1.837,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gak,11093.906,0.588,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hmox1,59812.787,0.971,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gtf2i,12393.551,-0.68,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ift122,4001.419,-0.863,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gbf1,9025.383,-0.701,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ftsj3,4705.564,0.753,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfr2,1009.025,-1.462,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Agfg1,4668.321,-0.682,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc25a12,5806.519,0.789,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cdo1,49959.668,-0.641,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Phkg1,773.258,-1.503,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tbrg1,12335.096,0.632,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Herc6,2020.291,-1.6,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Akr1b8,9577.776,0.663,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tomm20,14633.704,0.707,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gbp5,2678.711,-1.41,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Parl,3026.669,0.79,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mtmr2,5479.715,0.637,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ggt5,2000.464,-1.06,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Stxbp4,1519.613,-1.31,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cdk2ap2,3666.463,-0.804,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dhx9,18122.052,0.672,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ctso,5348.267,-0.72,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fbf1,4679.72,-0.647,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zdhhc4,3140.943,1.119,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Psmb4,12898.185,0.711,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tomm70a,8140.446,0.69,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mgll,16814.322,0.646,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kitl,9934.679,-0.959,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Isoc2b,660.968,-1.558,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Map3k7,7695.325,0.748,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Irf1,3414.814,-1.049,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,G0s2,18751.684,-0.678,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc25a22,3356.396,-0.838,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fmnl3,5844.797,0.69,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lias,2744.101,0.747,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,C1qbp,5012.093,0.732,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mylk,3307.093,-0.967,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Serpinb9,3142.997,-0.925,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hist1h1e,182.769,-3.526,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Col4a5,9797.855,-0.747,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Amfr,18400.159,0.626,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,S100a4,64513.237,0.688,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ahsa2,2077.195,-1.106,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ppm1h,1601.331,-1.103,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dcun1d2,1378.876,-1.357,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Degs1,22133.118,0.701,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Smn1,1482.436,0.965,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ppp1r13l,770.44,-1.31,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Apex1,3136.596,0.927,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ahi1,1456.761,-0.984,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Chpf,9691.548,0.711,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Adh7,2679.036,0.962,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Bcl3,2845.725,-1.153,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Esd,49008.357,0.698,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,9030617O03Rik,7529.125,-0.62,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,BC013529,9631.147,0.68,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rbm12,2944.036,0.889,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gaa,26359.598,-0.602,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Vegfa,15899.276,-0.92,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Psmc3,10291.885,0.612,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Wdr6,10505.779,0.771,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,l7Rn6,1639.246,-0.92,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gys1,12340.376,-0.78,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Isg20,2169.549,-1.298,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Med25,6154.74,0.809,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nipal1,571.807,1.769,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ift140,2267.313,-0.756,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rwdd1,4252.662,0.721,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ift172,3425.407,-0.907,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Exd2,1374.984,-1.176,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Syt17,625.464,-1.364,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ppap2a,15903.547,0.616,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Aldoa,125034.988,-0.651,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccnd3,17592.281,-0.606,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gtf2ird1,3602.139,0.7,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nup35,794.78,-1.25,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nudt5,1620.09,-1.021,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc16a3,9260.163,-0.95,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ero1l,35824.328,-1.685,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Taf1d,1587.354,1.149,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Bphl,2840.099,-0.731,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam46a,5240.483,-0.892,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Notch1,3336.245,-0.904,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc25a16,3567.578,0.778,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Armcx5,971.425,1.114,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Calml3,1217.828,-1.016,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nt5c2,2386.015,0.889,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Il34,926.328,-1.481,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ttc13,3331.885,0.668,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mut,3697.429,-0.725,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Spef1,181.094,-2.765,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Akr1e1,3344.907,-0.734,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lace1,660.268,-1.214,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cdkn1c,2618.809,-1.19,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm20300,672.409,-1.513,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ormdl3,18767.364,0.654,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Smarcc2,15716.401,-0.639,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Psmb6,8591.586,0.6,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cd99l2,6812.371,-0.603,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Khnyn,2822.58,-1.054,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Bcs1l,931.417,-1.23,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Csf2ra,649.664,-1.437,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Get4,4364.855,0.613,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sp100,1547.56,-2.169,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gclm,10111.727,0.946,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp275,3884.53,-0.659,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rasd1,1227.543,1.206,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Psmd13,7657.809,0.805,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1110028C15Rik,1363.747,-0.882,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fcf1,3538.51,0.775,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cndp2,3684.551,0.846,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1110021L09Rik,3119.448,-0.809,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Uba7,1056.908,-1.614,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1810031K17Rik,4165.376,0.659,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc39a8,1305.057,1.126,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pou6f1,4708.179,0.751,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Flnb,43326.092,-0.761,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rad23a,4454.429,-0.602,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Phkb,6081.814,-0.606,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cog5,1732.723,-0.899,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cct3,13464.113,0.587,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cisd3,1541.918,-0.879,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kdelc2,3005.98,-0.745,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Abi3bp,38957.682,-0.772,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Akr1c14,7964.264,-0.818,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mtch2,9147.382,0.636,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dis3,1577.977,1.054,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tfrc,10291.003,1.015,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Idua,1607.233,-0.972,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Map2k4,6807.049,0.623,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Notch3,4400.729,-0.886,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hspa12a,521.498,-1.6,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mib2,3015.816,-0.855,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pdhb,6206.69,0.637,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ganc,1658.219,-1.016,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp687,4093.355,0.657,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Klhl9,7097.574,-0.728,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Igfbp3,4976.69,-1.013,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Vac14,3347.258,0.741,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zmynd8,8576.102,-0.774,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Eif1ad,2069.147,0.853,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pak1ip1,4319.487,0.724,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cox6b2,1215.175,-0.938,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,N6amt1,1766.805,0.818,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nab2,5290.74,-0.781,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pole3,1431.074,0.873,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Timm23,6965.356,0.711,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Trnau1ap,2827.289,0.837,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ifi27l1,18694.394,-0.722,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gnl2,6246.301,0.616,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Carm1,5472.342,-0.734,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Smpdl3b,1146.726,1.334,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Vnn1,11072.962,-0.93,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hsdl2,3674.48,-0.63,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,BC026590,1675.861,-0.795,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nisch,38561.538,-0.592,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tuba1c,1576.467,1.004,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Btf3l4,5690.809,0.654,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmem48,1763.204,0.84,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gsr,6889.005,0.675,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccnyl1,1974.279,0.78,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Spata24,675.086,1.411,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cpox,2618.94,-0.693,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Echs1,9107.41,0.6,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tbc1d4,1556.785,-0.838,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Plvap,1225.556,-1.724,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mcee,971.027,-0.999,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Chid1,5836.567,-0.643,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Birc2,4426.632,-0.637,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,0610007L01Rik,8108.049,0.653,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tomm34,2568.91,-0.873,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ylpm1,4754.906,-0.762,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mat2b,6050.002,0.598,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ubxn2b,523.032,-1.652,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dhrs9,5005.967,-0.809,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,R3hcc1,2789.02,0.635,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Trmt6,2152.767,1.054,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm15417,761.49,1.114,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Clec11a,4956.749,-0.703,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rcc2,10980.304,0.613,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mrrf,1402.338,-1.034,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ddx27,2676.432,0.713,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ctu2,1012.818,1.052,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tubb6,5801.675,0.703,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Orc2,3027.236,0.829,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Inpp5k,4608.769,0.681,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zcrb1,2519.72,0.747,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc35b3,1135.517,0.998,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Obfc2a,9467.028,-0.885,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Bin3,2775.078,0.769,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Siae,3235.382,-0.833,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Snhg3,609.006,1.489,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mettl16,1193.935,-1.253,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmtc4,3117.335,-0.769,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gnl3,3338.43,0.759,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kbtbd11,601.413,-1.829,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hs6st1,3836.384,-0.929,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Denr,4259.341,0.594,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hddc2,1068.185,0.994,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Klra2,1209.315,-0.856,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ndufb9,6788.871,0.816,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Triobp,7791.289,-0.81,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,9330133O14Rik,791.701,1.08,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Jmjd8,2986.542,-0.84,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Scube3,2582.809,-0.812,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Stbd1,667.194,-1.291,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Olfm1,1221.284,-0.889,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Scarf2,12490.493,0.641,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fzd6,643.957,1.708,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nek1,2143.158,-0.905,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sdr39u1,1916.502,1.01,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Thoc3,2916.825,0.8,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Agpat2,3734.683,0.882,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Parp11,1686.064,-1.066,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fancm,1148.161,1.143,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ptprm,5309.304,0.685,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Abl1,15499.294,0.587,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dos,1141.817,-0.919,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gbp10,176.597,-2.569,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Plk1s1,1587.9,-1.068,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Galnt11,3352.908,-0.687,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cxcl2,1627.228,-1.423,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Emilin1,48649.343,-0.608,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Grk6,2523.78,0.752,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Col18a1,12441.091,-0.662,0,RNA
